CTDEEPLablD,Stream,SID#/Station,Rep,Subsample Duplicate Notes,Device,Habitat,DATE_COL,SAMPTYPE,LAB_NAME,LAB_SAMPLE_ID,TAXONOMIST,LAB_TIN,TAXON_NAME,DEEPTaxaID,LIFE_STAGE,ABUNDANCE,%_SUB,CORRECTED,#_IN_RC,IMMATURE,INDETERMINATE,CONDITION,DISTINCT,AGGREGATED,LAB_COM,KINGDOM,PHYLUM,SUBPHYLUM,CLASS,SUBCLASS,INFRACLASS,SUPERORDER,ORDER,SUBORDER,INFRAORDER,SUPERFAMILY,FAMILY,SUBFAMILY,TRIBE,SUBTRIBE,GENUS,SUBGENUS,SPECIES,SUBSPECIES,ADDITIONS,SERIAL
RBV-2023-004,Salmon River,17022,1,RBV,KN1M2,Riffle,9/9/2023,ABM-RBV,EcoAnalysts,8436.3-4,B. LaVoie,1373,Corydalus sp.,(Not on List),Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Neuropterida,Megaloptera,,,,Corydalidae,Corydalinae,,,Corydalus,,sp.,,,115033
RBV-2023-004,Salmon River,17022,1,RBV,KN1M2,Riffle,9/9/2023,ABM-RBV,EcoAnalysts,8436.3-4,B. LaVoie,360,Acroneuria abnormis,340,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Perlidae,,,,Acroneuria,,Acroneuria abnormis,,,102919
RBV-2023-004,Salmon River,17022,1,RBV,KN1M2,Riffle,9/9/2023,ABM-RBV,EcoAnalysts,8436.3-4,B. LaVoie,536,Glossosoma sp.,762,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Glossosomatidae,,,,Glossosoma,,sp.,,,117159
RBV-2023-004,Salmon River,17022,1,RBV,KN1M2,Riffle,9/9/2023,ABM-RBV,EcoAnalysts,8436.3-4,B. LaVoie,552,Hydropsyche morosa,14,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Hydropsychinae,,,Hydropsyche,,Hydropsyche morosa,,,115581
RBV-2023-004,Salmon River,17022,1,RBV,KN1M2,Riffle,9/9/2023,ABM-RBV,EcoAnalysts,8436.3-4,B. LaVoie,633,Psilotreta sp.,823,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Odontoceridae,,,,Psilotreta,,sp.,,,116497
RBV-2023-004,Salmon River,17022,1,RBV,KN1M2,Riffle,9/9/2023,ABM-RBV,EcoAnalysts,8436.3-4,B. LaVoie,637,Chimarra sp.,825,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Philopotamidae,,,,Chimarra,,sp.,,,115273
RBV-2023-005,Moodus River,18871,1,RBV,KN1M2,Riffle,11/12/2023,ABM-RBV,EcoAnalysts,8436.3-5,B. LaVoie,4,Oligochaeta,651,N/A,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Annelida,,Clitellata,Oligochaeta,,,,,,,,,,,,,,,,68422
RBV-2023-005,Moodus River,18871,1,RBV,KN1M2,Riffle,11/12/2023,ABM-RBV,EcoAnalysts,8436.3-5,B. LaVoie,764,Tipula sp.,742,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,,,,Tipulidae,Tipulinae,,,Tipula,,sp.,,,119037
RBV-2023-005,Moodus River,18871,1,RBV,KN1M2,Riffle,11/12/2023,ABM-RBV,EcoAnalysts,8436.3-5,B. LaVoie,132,Acentrella turbida,448,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Baetidae,,,,Acentrella,,Acentrella turbida,,,568574
RBV-2023-005,Moodus River,18871,1,RBV,KN1M2,Riffle,11/12/2023,ABM-RBV,EcoAnalysts,8436.3-5,B. LaVoie,232,Maccaffertium modestum,994,Larvae,5,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Heptageniidae,,,,Maccaffertium,,Maccaffertium modestum,,,100532
RBV-2023-005,Moodus River,18871,1,RBV,KN1M2,Riffle,11/12/2023,ABM-RBV,EcoAnalysts,8436.3-5,B. LaVoie,1373,Corydalus sp.,(Not on List),Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Neuropterida,Megaloptera,,,,Corydalidae,Corydalinae,,,Corydalus,,sp.,,,115033
RBV-2023-005,Moodus River,18871,1,RBV,KN1M2,Riffle,11/12/2023,ABM-RBV,EcoAnalysts,8436.3-5,B. LaVoie,308,Capniidae,313,Larvae,7,N/A,N/A,0,N,Y,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Capniidae,,,,,,,,,102643
RBV-2023-005,Moodus River,18871,1,RBV,KN1M2,Riffle,11/12/2023,ABM-RBV,EcoAnalysts,8436.3-5,B. LaVoie,360,Acroneuria abnormis,340,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Perlidae,,,,Acroneuria,,Acroneuria abnormis,,,102919
RBV-2023-005,Moodus River,18871,1,RBV,KN1M2,Riffle,11/12/2023,ABM-RBV,EcoAnalysts,8436.3-5,B. LaVoie,420,Taeniopteryx sp.,331,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Taeniopterygidae,,,,Taeniopteryx,,sp.,,,102789
RBV-2023-005,Moodus River,18871,1,RBV,KN1M2,Riffle,11/12/2023,ABM-RBV,EcoAnalysts,8436.3-5,B. LaVoie,544,Cheumatopsyche sp.,770,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Hydropsychinae,,,Cheumatopsyche,,sp.,,,115408
RBV-2023-005,Moodus River,18871,1,RBV,KN1M2,Riffle,11/12/2023,ABM-RBV,EcoAnalysts,8436.3-5,B. LaVoie,546,Hydropsyche betteni,774,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Hydropsychinae,,,Hydropsyche,,Hydropsyche betteni,,,115454
RBV-2023-005,Moodus River,18871,1,RBV,KN1M2,Riffle,11/12/2023,ABM-RBV,EcoAnalysts,8436.3-5,B. LaVoie,561,Hydropsyche sparna,769,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Hydropsychinae,,,Hydropsyche,,Hydropsyche sparna,,,115527
RBV-2023-005,Moodus River,18871,1,RBV,KN1M2,Riffle,11/12/2023,ABM-RBV,EcoAnalysts,8436.3-5,B. LaVoie,637,Chimarra sp.,825,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Philopotamidae,,,,Chimarra,,sp.,,,115273
RBV-2023-005,Moodus River,18871,1,RBV,KN1M2,Riffle,11/12/2023,ABM-RBV,EcoAnalysts,8436.3-5,B. LaVoie,2793,Rhyacophila fuscula,851,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,,Rhyacophila fuscula,,,115133
RBV-2023-005,Moodus River,18871,1,RBV,KN1M2,Riffle,11/12/2023,ABM-RBV,EcoAnalysts,8436.3-5,B. LaVoie,118,Gammarus sp.,434,N/A,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Gammaridae,,,,Gammarus,,sp.,,,93773
RBV-2023-006,Blackledge River,19455,1,RBV,KN1M2,Riffle,10/17/2023,ABM-RBV,EcoAnalysts,8436.3-6,B. LaVoie,500,Psephenus herricki,516,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,,,Psephenidae,,,,Psephenus,,Psephenus herricki,,,114072
RBV-2023-006,Blackledge River,19455,1,RBV,KN1M2,Riffle,10/17/2023,ABM-RBV,EcoAnalysts,8436.3-6,B. LaVoie,738,Simulium sp.,685,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,Nematocera,,,Simuliidae,,,,Simulium,,sp.,,,126774
RBV-2023-006,Blackledge River,19455,1,RBV,KN1M2,Riffle,10/17/2023,ABM-RBV,EcoAnalysts,8436.3-6,B. LaVoie,183,Ephemerella sp.,456,Larvae,3,N/A,N/A,0,Y,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Ephemerellidae,,,,Ephemerella,,sp.,,,101233
RBV-2023-006,Blackledge River,19455,1,RBV,KN1M2,Riffle,10/17/2023,ABM-RBV,EcoAnalysts,8436.3-6,B. LaVoie,251,Isonychia sp.,429,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Isonychiidae,,,,Isonychia,,sp.,,,101041
RBV-2023-006,Blackledge River,19455,1,RBV,KN1M2,Riffle,10/17/2023,ABM-RBV,EcoAnalysts,8436.3-6,B. LaVoie,1373,Corydalus sp.,(Not on List),Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Neuropterida,Megaloptera,,,,Corydalidae,Corydalinae,,,Corydalus,,sp.,,,115033
RBV-2023-006,Blackledge River,19455,1,RBV,KN1M2,Riffle,10/17/2023,ABM-RBV,EcoAnalysts,8436.3-6,B. LaVoie,3686,Nigronia serricornis,750,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Neuropterida,Megaloptera,,,,Corydalidae,Chauliodinae,,,Nigronia,,Nigronia serricornis,,,115031
RBV-2023-006,Blackledge River,19455,1,RBV,KN1M2,Riffle,10/17/2023,ABM-RBV,EcoAnalysts,8436.3-6,B. LaVoie,510,Sialis sp.,754,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Neuropterida,Megaloptera,,,,Sialidae,,,,Sialis,,sp.,,,115002
RBV-2023-006,Blackledge River,19455,1,RBV,KN1M2,Riffle,10/17/2023,ABM-RBV,EcoAnalysts,8436.3-6,B. LaVoie,282,Ophiogomphus sp.,889,Larvae,2,N/A,N/A,0,Y,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Odonata,Anisoptera,,,Gomphidae,,,,Ophiogomphus,,sp.,,,101738
RBV-2023-006,Blackledge River,19455,1,RBV,KN1M2,Riffle,10/17/2023,ABM-RBV,EcoAnalysts,8436.3-6,B. LaVoie,360,Acroneuria abnormis,340,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Perlidae,,,,Acroneuria,,Acroneuria abnormis,,,102919
RBV-2023-006,Blackledge River,19455,1,RBV,KN1M2,Riffle,10/17/2023,ABM-RBV,EcoAnalysts,8436.3-6,B. LaVoie,536,Glossosoma sp.,762,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Glossosomatidae,,,,Glossosoma,,sp.,,,117159
RBV-2023-006,Blackledge River,19455,1,RBV,KN1M2,Riffle,10/17/2023,ABM-RBV,EcoAnalysts,8436.3-6,B. LaVoie,536,Glossosoma sp.,762,Pupae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Glossosomatidae,,,,Glossosoma,,sp.,,,117159
RBV-2023-006,Blackledge River,19455,1,RBV,KN1M2,Riffle,10/17/2023,ABM-RBV,EcoAnalysts,8436.3-6,B. LaVoie,546,Hydropsyche betteni,774,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Hydropsychinae,,,Hydropsyche,,Hydropsyche betteni,,,115454
RBV-2023-006,Blackledge River,19455,1,RBV,KN1M2,Riffle,10/17/2023,ABM-RBV,EcoAnalysts,8436.3-6,B. LaVoie,637,Chimarra sp.,825,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Philopotamidae,,,,Chimarra,,sp.,,,115273
RBV-2023-006,Blackledge River,19455,1,RBV,KN1M2,Riffle,10/17/2023,ABM-RBV,EcoAnalysts,8436.3-6,B. LaVoie,2436,Crangonyx sp.,431,N/A,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Crangonyctidae,,,,Crangonyx,,sp.,,,95081
RBV-2023-007,Bigelow Brook,20373,1,RBV,KN1M2,Riffle,9/9/2023,ABM-RBV,EcoAnalysts,8436.3-7,B. LaVoie,2696,Anchytarsus bicolor,863,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,,,Ptilodactylidae,,,,Anchytarsus,,Anchytarsus bicolor,,,114668
RBV-2023-007,Bigelow Brook,20373,1,RBV,KN1M2,Riffle,9/9/2023,ABM-RBV,EcoAnalysts,8436.3-7,B. LaVoie,765,Chironomidae,551,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,Nematocera,,,Chironomidae,,,,,,,,,127917
RBV-2023-007,Bigelow Brook,20373,1,RBV,KN1M2,Riffle,9/9/2023,ABM-RBV,EcoAnalysts,8436.3-7,B. LaVoie,764,Tipula sp.,742,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,,,,Tipulidae,Tipulinae,,,Tipula,,sp.,,,119037
RBV-2023-007,Bigelow Brook,20373,1,RBV,KN1M2,Riffle,9/9/2023,ABM-RBV,EcoAnalysts,8436.3-7,B. LaVoie,145,Baetis sp.,408,Larvae,1,N/A,N/A,0,Y,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Baetidae,,,,Baetis,,sp.,,,100800
RBV-2023-007,Bigelow Brook,20373,1,RBV,KN1M2,Riffle,9/9/2023,ABM-RBV,EcoAnalysts,8436.3-7,B. LaVoie,236,Maccaffertium sp.,67,Larvae,1,N/A,N/A,0,Y,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Heptageniidae,,,,Maccaffertium,,sp.,,,697957
RBV-2023-007,Bigelow Brook,20373,1,RBV,KN1M2,Riffle,9/9/2023,ABM-RBV,EcoAnalysts,8436.3-7,B. LaVoie,3686,Nigronia serricornis,750,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Neuropterida,Megaloptera,,,,Corydalidae,Chauliodinae,,,Nigronia,,Nigronia serricornis,,,115031
RBV-2023-007,Bigelow Brook,20373,1,RBV,KN1M2,Riffle,9/9/2023,ABM-RBV,EcoAnalysts,8436.3-7,B. LaVoie,2797,Boyeria vinosa,883,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Odonata,Anisoptera,,,Aeshnidae,,,,Boyeria,,Boyeria vinosa,,,101647
RBV-2023-007,Bigelow Brook,20373,1,RBV,KN1M2,Riffle,9/9/2023,ABM-RBV,EcoAnalysts,8436.3-7,B. LaVoie,277,Gomphidae,884,Larvae,1,N/A,N/A,0,Y,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Odonata,Anisoptera,,,Gomphidae,,,,,,,,,101664
RBV-2023-007,Bigelow Brook,20373,1,RBV,KN1M2,Riffle,9/9/2023,ABM-RBV,EcoAnalysts,8436.3-7,B. LaVoie,321,Sweltsa sp.,337,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Chloroperlidae,,,,Sweltsa,,sp.,,,103273
RBV-2023-007,Bigelow Brook,20373,1,RBV,KN1M2,Riffle,9/9/2023,ABM-RBV,EcoAnalysts,8436.3-7,B. LaVoie,355,Tallaperla sp.,325,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Peltoperlidae,,,,Tallaperla,,sp.,,,102500
RBV-2023-007,Bigelow Brook,20373,1,RBV,KN1M2,Riffle,9/9/2023,ABM-RBV,EcoAnalysts,8436.3-7,B. LaVoie,360,Acroneuria abnormis,340,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Perlidae,,,,Acroneuria,,Acroneuria abnormis,,,102919
RBV-2023-007,Bigelow Brook,20373,1,RBV,KN1M2,Riffle,9/9/2023,ABM-RBV,EcoAnalysts,8436.3-7,B. LaVoie,1354,Eccoptura xanthenes,354,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Perlidae,,,,Eccoptura,,Eccoptura xanthenes,,,102940
RBV-2023-007,Bigelow Brook,20373,1,RBV,KN1M2,Riffle,9/9/2023,ABM-RBV,EcoAnalysts,8436.3-7,B. LaVoie,546,Hydropsyche betteni,774,Larvae,4,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Hydropsychinae,,,Hydropsyche,,Hydropsyche betteni,,,115454
RBV-2023-007,Bigelow Brook,20373,1,RBV,KN1M2,Riffle,9/9/2023,ABM-RBV,EcoAnalysts,8436.3-7,B. LaVoie,565,Hydropsyche sp.,773,Larvae,2,N/A,N/A,0,Y,N,N,N,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Hydropsychinae,,,Hydropsyche,,sp.,,,115453
RBV-2023-007,Bigelow Brook,20373,1,RBV,KN1M2,Riffle,9/9/2023,ABM-RBV,EcoAnalysts,8436.3-7,B. LaVoie,600,Limnephilidae,807,Larvae,1,N/A,N/A,0,Y,Y,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Limnephilidae,,,,,,,,,115933
RBV-2023-007,Bigelow Brook,20373,1,RBV,KN1M2,Riffle,9/9/2023,ABM-RBV,EcoAnalysts,8436.3-7,B. LaVoie,600,Limnephilidae,807,Pupae,2,N/A,N/A,0,Y,Y,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Limnephilidae,,,,,,,,,115933
RBV-2023-007,Bigelow Brook,20373,1,RBV,KN1M2,Riffle,9/9/2023,ABM-RBV,EcoAnalysts,8436.3-7,B. LaVoie,638,Dolophilodes sp.,829,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Philopotamidae,,,,Dolophilodes,,sp.,,,115319
RBV-2023-007,Bigelow Brook,20373,1,RBV,KN1M2,Riffle,9/9/2023,ABM-RBV,EcoAnalysts,8436.3-7,B. LaVoie,2793,Rhyacophila fuscula,851,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,,Rhyacophila fuscula,,,115133
RBV-2023-008,Pine Brook,14396,1,RBV,KN1M2,Riffle,10/18/2023,ABM-RBV,EcoAnalysts,8436.3-8,B. LaVoie,500,Psephenus herricki,516,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,,,Psephenidae,,,,Psephenus,,Psephenus herricki,,,114072
RBV-2023-008,Pine Brook,14396,1,RBV,KN1M2,Riffle,10/18/2023,ABM-RBV,EcoAnalysts,8436.3-8,B. LaVoie,765,Chironomidae,551,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,Nematocera,,,Chironomidae,,,,,,,,,127917
RBV-2023-008,Pine Brook,14396,1,RBV,KN1M2,Riffle,10/18/2023,ABM-RBV,EcoAnalysts,8436.3-8,B. LaVoie,738,Simulium sp.,685,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,Nematocera,,,Simuliidae,,,,Simulium,,sp.,,,126774
RBV-2023-008,Pine Brook,14396,1,RBV,KN1M2,Riffle,10/18/2023,ABM-RBV,EcoAnalysts,8436.3-8,B. LaVoie,140,Baetis pluto,941,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Baetidae,,,,Baetis,,Baetis pluto,,,100858
RBV-2023-008,Pine Brook,14396,1,RBV,KN1M2,Riffle,10/18/2023,ABM-RBV,EcoAnalysts,8436.3-8,B. LaVoie,183,Ephemerella sp.,456,Larvae,1,N/A,N/A,0,N,Y,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Ephemerellidae,,,,Ephemerella,,sp.,,,101233
RBV-2023-008,Pine Brook,14396,1,RBV,KN1M2,Riffle,10/18/2023,ABM-RBV,EcoAnalysts,8436.3-8,B. LaVoie,235,Maccaffertium vicarium,75,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Heptageniidae,,,,Maccaffertium,,Maccaffertium vicarium,,,100548
RBV-2023-008,Pine Brook,14396,1,RBV,KN1M2,Riffle,10/18/2023,ABM-RBV,EcoAnalysts,8436.3-8,B. LaVoie,237,Leptophlebiidae,463,Larvae,1,N/A,N/A,0,N,N,Y,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Leptophlebiidae,,,,,,,,,101095
RBV-2023-008,Pine Brook,14396,1,RBV,KN1M2,Riffle,10/18/2023,ABM-RBV,EcoAnalysts,8436.3-8,B. LaVoie,3686,Nigronia serricornis,750,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Neuropterida,Megaloptera,,,,Corydalidae,Chauliodinae,,,Nigronia,,Nigronia serricornis,,,115031
RBV-2023-008,Pine Brook,14396,1,RBV,KN1M2,Riffle,10/18/2023,ABM-RBV,EcoAnalysts,8436.3-8,B. LaVoie,510,Sialis sp.,754,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Neuropterida,Megaloptera,,,,Sialidae,,,,Sialis,,sp.,,,115002
RBV-2023-008,Pine Brook,14396,1,RBV,KN1M2,Riffle,10/18/2023,ABM-RBV,EcoAnalysts,8436.3-8,B. LaVoie,277,Gomphidae,884,Larvae,1,N/A,N/A,0,Y,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Odonata,Anisoptera,,,Gomphidae,,,,,,,,,101664
RBV-2023-008,Pine Brook,14396,1,RBV,KN1M2,Riffle,10/18/2023,ABM-RBV,EcoAnalysts,8436.3-8,B. LaVoie,1217,Hagenius brevistylus,887,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Odonata,Anisoptera,,,Gomphidae,,,,Hagenius,,Hagenius brevistylus,,,101735
RBV-2023-008,Pine Brook,14396,1,RBV,KN1M2,Riffle,10/18/2023,ABM-RBV,EcoAnalysts,8436.3-8,B. LaVoie,308,Capniidae,313,Larvae,1,N/A,N/A,0,N,Y,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Capniidae,,,,,,,,,102643
RBV-2023-008,Pine Brook,14396,1,RBV,KN1M2,Riffle,10/18/2023,ABM-RBV,EcoAnalysts,8436.3-8,B. LaVoie,321,Sweltsa sp.,337,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Chloroperlidae,,,,Sweltsa,,sp.,,,103273
RBV-2023-008,Pine Brook,14396,1,RBV,KN1M2,Riffle,10/18/2023,ABM-RBV,EcoAnalysts,8436.3-8,B. LaVoie,360,Acroneuria abnormis,340,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Perlidae,,,,Acroneuria,,Acroneuria abnormis,,,102919
RBV-2023-008,Pine Brook,14396,1,RBV,KN1M2,Riffle,10/18/2023,ABM-RBV,EcoAnalysts,8436.3-8,B. LaVoie,536,Glossosoma sp.,762,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Glossosomatidae,,,,Glossosoma,,sp.,,,117159
RBV-2023-008,Pine Brook,14396,1,RBV,KN1M2,Riffle,10/18/2023,ABM-RBV,EcoAnalysts,8436.3-8,B. LaVoie,552,Hydropsyche morosa,14,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Hydropsychinae,,,Hydropsyche,,Hydropsyche morosa,,,115581
RBV-2023-008,Pine Brook,14396,1,RBV,KN1M2,Riffle,10/18/2023,ABM-RBV,EcoAnalysts,8436.3-8,B. LaVoie,600,Limnephilidae,807,Larvae,2,N/A,N/A,0,Y,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Limnephilidae,,,,,,,,,115933
RBV-2023-008,Pine Brook,14396,1,RBV,KN1M2,Riffle,10/18/2023,ABM-RBV,EcoAnalysts,8436.3-8,B. LaVoie,633,Psilotreta sp.,823,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Odontoceridae,,,,Psilotreta,,sp.,,,116497
